packet_id,family,source_id,tradition_id,passage_locator,source_url,witness_scope,motif_id,state,confidence,rationale,ambiguity_flag
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_DSTR_INUNDATION","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_EXTERMINATORY","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_WARNING","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_SELECTED_SURVIVOR","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_VESSEL","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_HIGH_REFUGE","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_POST_RITUAL","","","",""
"P_FLOOD_GEN","flood","SRC_HEB_FLOOD","HEB_GEN","Genesis 6-9","https://www.sefaria.org/Genesis.7-9","in-window","FLOOD_REPOPULATION","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_DSTR_INUNDATION","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_EXTERMINATORY","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_WARNING","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_SELECTED_SURVIVOR","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_VESSEL","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_HIGH_REFUGE","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_POST_RITUAL","","","",""
"P_FLOOD_YAO","flood","SRC_CHN_YAO","CHN_WS_HAN","Shang Shu, Canon of Yao, flood appointment passage","https://ctext.org/shang-shu/canon-of-yao/zhs","inherited_or_transmitted","FLOOD_REPOPULATION","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_DSTR_INUNDATION","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_EXTERMINATORY","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_WARNING","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_SELECTED_SURVIVOR","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_VESSEL","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_HIGH_REFUGE","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_POST_RITUAL","","","",""
"P_FLOOD_NUWA","flood","SRC_CHN_NUWA","CHN_WS_HAN","Huainanzi, Lan Ming Xun, Nüwa cosmic catastrophe passage","https://ctext.org/huainanzi/lan-ming-xun/ens","in-window","FLOOD_REPOPULATION","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_SUCCESSION_YOUNGER_OLDER","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_FATHER_SON","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_STORM_SERPENT","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_STORM_SEA","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_BODY_TO_COSMOS","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_COUNCIL","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_KINGSHIP_TRANSFER","","","",""
"P_DIV_RV132","divine_conflict","SRC_VED_INDRA","VED_RV","Rigveda 1.32","https://www.gretil.uni-goettingen.de/gretil/corpustei/transformations/html/sa_RgvedasaMhitApadapATha.htm","in-window","DIV_PRIMORDIAL_REBELLION","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_SUCCESSION_YOUNGER_OLDER","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_FATHER_SON","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_STORM_SERPENT","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_STORM_SEA","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_BODY_TO_COSMOS","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_COUNCIL","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_KINGSHIP_TRANSFER","","","",""
"P_DIV_HES_SUCC","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 453-500","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D453","in-window","DIV_PRIMORDIAL_REBELLION","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_SUCCESSION_YOUNGER_OLDER","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_FATHER_SON","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_STORM_SERPENT","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_STORM_SEA","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_BODY_TO_COSMOS","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_COUNCIL","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_KINGSHIP_TRANSFER","","","",""
"P_DIV_HES_TYPH","divine_conflict","SRC_GRC_THEO","GRC_ARCH","Hesiod Theogony 820-868","https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0130%3Acard%3D853","in-window","DIV_PRIMORDIAL_REBELLION","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_SUCCESSION_YOUNGER_OLDER","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_FATHER_SON","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_STORM_SERPENT","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_STORM_SEA","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_BODY_TO_COSMOS","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_COUNCIL","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_KINGSHIP_TRANSFER","","","",""
"P_DIV_BAAL","divine_conflict","SRC_UGAR_BAAL","UGARIT_LBA","Baal Cycle KTU 1.2 IV (Baal-Yam conflict)","https://brill.com/display/title/1061?language=en","in-window","DIV_PRIMORDIAL_REBELLION","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_SUCCESSION_YOUNGER_OLDER","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_FATHER_SON","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_STORM_SERPENT","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_STORM_SEA","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_BODY_TO_COSMOS","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_COUNCIL","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_KINGSHIP_TRANSFER","","","",""
"P_DIV_ULLI","divine_conflict","SRC_HIT_ULLI","HUR_HIT_LBA","Song of Ullikummi; Güterbock JCS 6 (1952), p.25, third(?) tablet col. III battle passage","https://doi.org/10.2307/1359160","in-window","DIV_PRIMORDIAL_REBELLION","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_EARTH_DUST","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_CLAY_MUD","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_POTTER_FORMING","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_DIVINE_BLOOD_FLESH","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_BREATH_ANIMATION","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_CREATED_FOR_SERVICE","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_BODY_SACRIFICE","","","",""
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_FIRST_PAIR","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_EARTH_DUST","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_CLAY_MUD","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_POTTER_FORMING","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_DIVINE_BLOOD_FLESH","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_BREATH_ANIMATION","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_CREATED_FOR_SERVICE","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_BODY_SACRIFICE","","","",""
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_FIRST_PAIR","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_EARTH_DUST","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_CLAY_MUD","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_POTTER_FORMING","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_DIVINE_BLOOD_FLESH","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_BREATH_ANIMATION","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_CREATED_FOR_SERVICE","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_BODY_SACRIFICE","","","",""
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_FIRST_PAIR","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_EARTH_DUST","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_CLAY_MUD","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_POTTER_FORMING","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_DIVINE_BLOOD_FLESH","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_BREATH_ANIMATION","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_CREATED_FOR_SERVICE","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_BODY_SACRIFICE","","","",""
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_FIRST_PAIR","","","",""
